bank_difference,native_class,hand,entry_mass,contrast,count,mean_bb,paired_descriptive_se_bb
repeat-old minus first-old,78,82s,0.003120567667112555,raise_minus_fold,192,-1.8342217755620716,1.5013468590786914
repeat-old minus first-old,78,82s,0.003120567667112555,raise_minus_call,192,7.77985702023292,1.7799105559473518
repeat-old minus first-old,79,83s,0.0031040758073965723,call_minus_fold,219,-5.9739482340585175,1.1263583271971203
repeat-old minus first-old,79,83s,0.0031040758073965723,raise_minus_fold,219,5.514685215582816,1.005595521776683
repeat-old minus first-old,79,83s,0.0031040758073965723,raise_minus_call,219,11.488633449641334,1.7439745231597967
repeat-old minus first-old,80,84s,0.0031020072853764685,call_minus_fold,189,-0.627943164062989,0.7930143885701857
repeat-old minus first-old,80,84s,0.0031020072853764685,raise_minus_fold,189,4.839579151999722,1.6591097491242182
repeat-old minus first-old,80,84s,0.0031020072853764685,raise_minus_call,189,5.46752231606271,1.5814893744224374
repeat-old minus first-old,81,85s,0.0030766711611621336,call_minus_fold,196,-0.3410072324166769,0.6031389806754002
repeat-old minus first-old,81,85s,0.0030766711611621336,raise_minus_fold,196,-0.41491280568400346,1.3669529173639259
repeat-old minus first-old,81,85s,0.0030766711611621336,raise_minus_call,196,-0.07390557326732652,1.471310554866964
repeat-old minus first-old,82,86s,0.0030826649524687264,call_minus_fold,193,-0.07086656706491912,0.544143816203682
repeat-old minus first-old,82,86s,0.0030826649524687264,raise_minus_fold,193,-1.954913189144566,1.9001255477456427
repeat-old minus first-old,82,86s,0.0030826649524687264,raise_minus_call,193,-1.884046622079647,1.7087920383320756
repeat-old minus first-old,83,87s,0.003071559958948295,call_minus_fold,205,0.4544331861548095,0.7149172975884459
repeat-old minus first-old,83,87s,0.003071559958948295,raise_minus_fold,205,-2.689785378948828,1.0260304458852605
repeat-old minus first-old,83,87s,0.003071559958948295,raise_minus_call,205,-3.1442185651036376,1.2406645319426426
repeat-old minus first-old,84,88,0.004590173593626515,call_minus_fold,311,1.545133282076962,1.308552951022324
repeat-old minus first-old,84,88,0.004590173593626515,raise_minus_fold,311,-0.6512647573081453,2.2833239722460155
repeat-old minus first-old,84,88,0.004590173593626515,raise_minus_call,311,-2.1963980393851075,2.1531112957083995
repeat-old minus first-old,85,98o,0.009095536099493505,call_minus_fold,644,-5.3948754111879325,0.8547925891462733
repeat-old minus first-old,85,98o,0.009095536099493505,raise_minus_fold,644,-3.7455632249925217,1.050659034103884
repeat-old minus first-old,85,98o,0.009095536099493505,raise_minus_call,644,1.6493121861954108,1.2457320118768347
repeat-old minus first-old,86,T8o,0.009054823459607524,call_minus_fold,597,-0.23008794581469677,0.4486072557034735
repeat-old minus first-old,86,T8o,0.009054823459607524,raise_minus_fold,597,2.7320204676158024,0.7071976538071492
repeat-old minus first-old,86,T8o,0.009054823459607524,raise_minus_call,597,2.9621084134304994,0.7772949008667818
repeat-old minus first-old,87,J8o,0.009035639697408766,call_minus_fold,613,-0.2920978001875549,0.3792452904731817
repeat-old minus first-old,87,J8o,0.009035639697408766,raise_minus_fold,613,-1.3771733667670856,0.9309426361661916
repeat-old minus first-old,87,J8o,0.009035639697408766,raise_minus_call,613,-1.0850755665795304,0.8367414266080538
repeat-old minus first-old,88,Q8o,0.008944991632856244,call_minus_fold,581,-4.291109348343995,0.7766413730108432
repeat-old minus first-old,88,Q8o,0.008944991632856244,raise_minus_fold,581,-3.0714198962726473,0.9733287152321174
repeat-old minus first-old,88,Q8o,0.008944991632856244,raise_minus_call,581,1.2196894520713477,1.179466414806588
repeat-old minus first-old,89,K8o,0.008870288926542031,call_minus_fold,602,0.16154983879456744,0.3550559620674496
repeat-old minus first-old,89,K8o,0.008870288926542031,raise_minus_fold,602,6.445226852189958,0.926624481788016
repeat-old minus first-old,89,K8o,0.008870288926542031,raise_minus_call,602,6.2836770133953905,0.8925981784602692
repeat-old minus first-old,90,A8o,0.008562270572889864,call_minus_fold,560,1.2127314817829413,0.4688446855743349
repeat-old minus first-old,90,A8o,0.008562270572889864,raise_minus_fold,560,-4.377653064645974,1.2092877388991117
repeat-old minus first-old,90,A8o,0.008562270572889864,raise_minus_call,560,-5.590384546428915,1.18031842289194
repeat-old minus first-old,91,92s,0.0030987056537618175,call_minus_fold,209,0.4504107145684297,0.38739012632556563
repeat-old minus first-old,91,92s,0.0030987056537618175,raise_minus_fold,209,5.918230044397601,1.5415346861401324
repeat-old minus first-old,91,92s,0.0030987056537618175,raise_minus_call,209,5.46781932982917,1.502420171280083
repeat-old minus first-old,92,93s,0.003082213794045835,call_minus_fold,202,0.09936714171943219,0.39750103234964435
repeat-old minus first-old,92,93s,0.003082213794045835,raise_minus_fold,202,-3.711348013384747,1.3763410904921898
repeat-old minus first-old,92,93s,0.003082213794045835,raise_minus_call,202,-3.8107151551041794,1.4599868503881512
repeat-old minus first-old,93,94s,0.003080145272025731,call_minus_fold,198,-2.1318935183066356,0.8710862866357035
repeat-old minus first-old,93,94s,0.003080145272025731,raise_minus_fold,198,-6.381690366759558,1.19560950117016
repeat-old minus first-old,93,94s,0.003080145272025731,raise_minus_call,198,-4.249796848452922,1.2187826059147022
repeat-old minus first-old,94,95s,0.0030551849830528464,call_minus_fold,178,-0.2769126326736457,0.4264842021921134
repeat-old minus first-old,94,95s,0.0030551849830528464,raise_minus_fold,178,-0.0006522420844509445,0.9879509374808944
repeat-old minus first-old,94,95s,0.0030551849830528464,raise_minus_call,178,0.2762603905891947,1.1080528255536901
repeat-old minus first-old,95,96s,0.003060802798850952,call_minus_fold,192,0.7264541011759292,0.4238452895130096
repeat-old minus first-old,95,96s,0.003060802798850952,raise_minus_fold,192,-4.718395011759544,2.09422371451365
repeat-old minus first-old,95,96s,0.003060802798850952,raise_minus_call,192,-5.444849112935472,2.0408265853155156
repeat-old minus first-old,96,97s,0.0030496971044909785,call_minus_fold,202,0.7847834822662977,0.5120530477484986
repeat-old minus first-old,96,97s,0.0030496971044909785,raise_minus_fold,202,-0.4934816807372112,1.9980899537582297
repeat-old minus first-old,96,97s,0.0030496971044909785,raise_minus_call,202,-1.2782651630035087,1.9101746497308099
repeat-old minus first-old,97,98s,0.003038252900973393,call_minus_fold,196,0.8002172593339891,0.9146912887650466
repeat-old minus first-old,97,98s,0.003038252900973393,raise_minus_fold,196,0.32589341434517993,1.206005531737674
repeat-old minus first-old,97,98s,0.003038252900973393,raise_minus_call,196,-0.4743238449888089,1.3228741262032655
repeat-old minus first-old,98,99,0.004524587518183176,call_minus_fold,305,-2.3060022680528673,0.953337747123073
repeat-old minus first-old,98,99,0.004524587518183176,raise_minus_fold,305,7.316805739430661,2.156396277231833
repeat-old minus first-old,98,99,0.004524587518183176,raise_minus_call,305,9.622808007483528,2.332483784999381
repeat-old minus first-old,99,T9o,0.008989226232099018,call_minus_fold,599,4.736538450020937,0.6708567800834886
repeat-old minus first-old,99,T9o,0.008989226232099018,raise_minus_fold,599,-7.363237697605011,1.2017989289039042
repeat-old minus first-old,99,T9o,0.008989226232099018,raise_minus_call,599,-12.099776147625947,1.5008436187361565
repeat-old minus first-old,100,J9o,0.00897005864301116,call_minus_fold,596,-0.6967927219014939,0.37233650444435046
repeat-old minus first-old,100,J9o,0.00897005864301116,raise_minus_fold,596,-1.2077942037018843,0.6811456629902053
repeat-old minus first-old,100,J9o,0.00897005864301116,raise_minus_call,596,-0.5110014818003905,0.6974794420191398
repeat-old minus first-old,101,Q9o,0.008897074213832389,call_minus_fold,551,0.16749950494711927,0.44266453075726336
repeat-old minus first-old,101,Q9o,0.008897074213832389,raise_minus_fold,551,6.326276165452579,0.797648943261449
repeat-old minus first-old,101,Q9o,0.008897074213832389,raise_minus_call,551,6.158776660505461,0.7912522278851521
repeat-old minus first-old,102,K9o,0.008808510962475227,call_minus_fold,576,0.12677462327542355,0.4210091814107305
repeat-old minus first-old,102,K9o,0.008808510962475227,raise_minus_fold,576,-6.0259689560434255,1.5293491219812962
repeat-old minus first-old,102,K9o,0.008808510962475227,raise_minus_call,576,-6.152743579318849,1.4303509228472768
repeat-old minus first-old,103,A9o,0.00849669870654732,call_minus_fold,576,0.2878485381565221,0.5454963367407161
repeat-old minus first-old,103,A9o,0.00849669870654732,raise_minus_fold,576,0.7002099597474333,1.4134679261716516
repeat-old minus first-old,103,A9o,0.00849669870654732,raise_minus_call,576,0.41236142159091116,1.4253663594845134
repeat-old minus first-old,104,T2s,0.003085143878155321,call_minus_fold,234,-2.197261951570145,0.6695356373663266
repeat-old minus first-old,104,T2s,0.003085143878155321,raise_minus_fold,234,2.0836326786284363,2.489583336985471
repeat-old minus first-old,104,T2s,0.003085143878155321,raise_minus_call,234,4.280894630198581,2.4575454152867877
repeat-old minus first-old,105,T3s,0.003068652018439338,call_minus_fold,207,-0.7309026839779477,0.8895683744858581
repeat-old minus first-old,105,T3s,0.003068652018439338,raise_minus_fold,207,-2.0127173982769735,1.198205921175995
repeat-old minus first-old,105,T3s,0.003068652018439338,raise_minus_call,207,-1.281814714299026,0.9918242838587542
repeat-old minus first-old,106,T4s,0.003066583496419234,call_minus_fold,209,-0.8982379982298502,0.530119147271774
repeat-old minus first-old,106,T4s,0.003066583496419234,raise_minus_fold,209,5.621068620326097,1.8372181465801005
repeat-old minus first-old,106,T4s,0.003066583496419234,raise_minus_call,209,6.519306618555947,1.9589366046429864
repeat-old minus first-old,107,T5s,0.003040740248649781,call_minus_fold,195,-0.20177103647106517,0.4730591951866435
repeat-old minus first-old,107,T5s,0.003040740248649781,raise_minus_fold,195,-1.4385321049032762,1.1963005220899483
repeat-old minus first-old,107,T5s,0.003040740248649781,raise_minus_call,195,-1.2367610684322112,1.299178615653731
repeat-old minus first-old,108,T6s,0.0030408203149837813,call_minus_fold,190,-0.39453969919119813,0.4779870803957724
repeat-old minus first-old,108,T6s,0.0030408203149837813,raise_minus_fold,190,-3.51722967187777,2.41413906069099
repeat-old minus first-old,108,T6s,0.0030408203149837813,raise_minus_call,190,-3.1226899726865716,2.317474636563826
repeat-old minus first-old,109,T7s,0.0030361325646821274,call_minus_fold,196,-0.6730094595490916,0.6101475872591159
repeat-old minus first-old,109,T7s,0.0030361325646821274,raise_minus_fold,196,5.101009817848289,1.1597265608627088
repeat-old minus first-old,109,T7s,0.0030361325646821274,raise_minus_call,196,5.774019277397381,1.2240690576352276
repeat-old minus first-old,110,T8s,0.003024691110993242,call_minus_fold,210,-0.09831437504382984,0.6375284943032016
repeat-old minus first-old,110,T8s,0.003024691110993242,raise_minus_fold,210,-1.1262141440937523,1.5899135767327008
repeat-old minus first-old,110,T8s,0.003024691110993242,raise_minus_call,210,-1.0278997690499223,1.479656535298421
repeat-old minus first-old,111,T9s,0.003002829561068935,call_minus_fold,199,-0.20513452163356397,0.3419548636409178
repeat-old minus first-old,111,T9s,0.003002829561068935,raise_minus_fold,199,-1.3953737497078438,1.4871832207352802
repeat-old minus first-old,111,T9s,0.003002829561068935,raise_minus_call,199,-1.1902392280742797,1.4555644650895185
repeat-old minus first-old,112,TT,0.004483901867157541,call_minus_fold,292,0.11801164278787553,0.34853345371551986
repeat-old minus first-old,112,TT,0.004483901867157541,raise_minus_fold,292,-0.06080975025786345,1.5661668104855677
repeat-old minus first-old,112,TT,0.004483901867157541,raise_minus_call,292,-0.17882139304573885,1.4973299481759805
repeat-old minus first-old,113,JTo,0.008948627684417313,call_minus_fold,540,1.1441714139576158,0.44493271052218075
repeat-old minus first-old,113,JTo,0.008948627684417313,raise_minus_fold,540,-4.575138790061924,1.179728197994912
repeat-old minus first-old,113,JTo,0.008948627684417313,raise_minus_call,540,-5.71931020401954,1.1087357629724788
repeat-old minus first-old,114,QTo,0.008857952729646955,call_minus_fold,588,-0.22258851305856914,0.4267082134271531
repeat-old minus first-old,114,QTo,0.008857952729646955,raise_minus_fold,588,8.206684038651485,1.1076115485648705
repeat-old minus first-old,114,QTo,0.008857952729646955,raise_minus_call,588,8.429272551710053,0.9838556752953848
repeat-old minus first-old,115,KTo,0.008767899905759253,call_minus_fold,621,-0.7110188665549103,0.39032835444353575
repeat-old minus first-old,115,KTo,0.008767899905759253,raise_minus_fold,621,5.300384855214584,0.8023655322421274
repeat-old minus first-old,115,KTo,0.008767899905759253,raise_minus_call,621,6.0114037217694944,0.8467080556763662
repeat-old minus first-old,116,ATo,0.008456018424329408,call_minus_fold,503,-0.5098615864718573,0.4713552149643216
repeat-old minus first-old,116,ATo,0.008456018424329408,raise_minus_fold,503,-2.32420027131358,1.3870185078746669
repeat-old minus first-old,116,ATo,0.008456018424329408,raise_minus_call,503,-1.814338684841723,1.2996291652694267
repeat-old minus first-old,117,J2s,0.003078753019509794,call_minus_fold,197,3.5308528729087625,1.3030092006611953
repeat-old minus first-old,117,J2s,0.003078753019509794,raise_minus_fold,197,-2.371172225855435,1.6970868561398353
repeat-old minus first-old,117,J2s,0.003078753019509794,raise_minus_call,197,-5.902025098764197,2.0094968396143975
repeat-old minus first-old,118,J3s,0.0030622611597938116,call_minus_fold,177,0.4395747088913225,0.45764503697921444
repeat-old minus first-old,118,J3s,0.0030622611597938116,raise_minus_fold,177,2.0056166802182114,1.0128426129213515
repeat-old minus first-old,118,J3s,0.0030622611597938116,raise_minus_call,177,1.5660419713268885,1.0844111749302172
repeat-old minus first-old,119,J4s,0.0030601926377737078,call_minus_fold,198,0.5635549734915714,0.7304158581360294
repeat-old minus first-old,119,J4s,0.0030601926377737078,raise_minus_fold,198,3.2758196013131204,1.8486313702749517
repeat-old minus first-old,119,J4s,0.0030601926377737078,raise_minus_call,198,2.712264627821549,1.8410111745146633
repeat-old minus first-old,120,J5s,0.003040739542766197,call_minus_fold,181,-0.9722104463519903,0.6612494244059837
repeat-old minus first-old,120,J5s,0.003040739542766197,raise_minus_fold,181,-5.411579831148895,1.181696266703873
repeat-old minus first-old,120,J5s,0.003040739542766197,raise_minus_call,181,-4.439369384796905,1.2236213309957158
repeat-old minus first-old,121,J6s,0.0030344294563382545,call_minus_fold,204,-5.798977980619964,1.817456209594138
repeat-old minus first-old,121,J6s,0.0030344294563382545,raise_minus_fold,204,-5.469829825375638,1.0945553966107526
repeat-old minus first-old,121,J6s,0.0030344294563382545,raise_minus_call,204,0.32914815524432506,1.7746836202446712
repeat-old minus first-old,122,J7s,0.0030297342847703562,call_minus_fold,185,-0.3405576109719616,0.5527956021273335
